"name","detail_link","registration_id","address","business_status"
"Alliant Cooperative Data Solutions","/online/DatabrokerInquire/DataBrokerInformation?businessID=443348","0443348","301 Fields Ln, Brewster, Brewster, NY, 10509, USA","Active"
"NextRoll, Inc.","/online/DatabrokerInquire/DataBrokerInformation?businessID=443368","0443368","2300 Harrison Street, San Francisco, CA, 94110, USA","Active"
"Mogean, Inc.","/online/DatabrokerInquire/DataBrokerInformation?businessID=443378","0443378","1441 Woodmont Ln, Ste 1100, Atlanta, GA, 30318, USA","Active"
"OnAudience Ltd","/online/DatabrokerInquire/DataBrokerInformation?businessID=443779","0443779","Craven House 40-44 Uxbridge Road London, London, England, W5 2BS, GBR","Active"
"iWave Information Systems","/online/DatabrokerInquire/DataBrokerInformation?businessID=443814","0443814","134 Kent St, Charlottetown, PE, C1A8R8, CAN","Active"
"Deloitte Financial Advisory Services LLP","/online/DatabrokerInquire/DataBrokerInformation?businessID=443889","0443889","30 Rockefeller Plaza, New York, NY, 10112, USA","Active"
"M&R Strategic Services, Inc.","/online/DatabrokerInquire/DataBrokerInformation?businessID=444117","0444117","1101 17th Street NW, Suite 301, Washington, DC, 20036, USA","Active"
"5×5 US, LLC","/online/DatabrokerInquire/DataBrokerInformation?businessID=444229","0444229","P.O. Box 2354, Austin, TX, 78768, USA","Active"
"Irys","/online/DatabrokerInquire/DataBrokerInformation?businessID=444230","0444230","244 5th avenue, suite N238, New York City, NY, 10001, USA","Active"
"PublicNSA LLC dba BIGDBM","/online/DatabrokerInquire/DataBrokerInformation?businessID=444238","0444238","9499 Collins Ave, Unit 509, Surfsude, FL, 33154, USA","Active"
"AnalyticsIQ Inc.","/online/DatabrokerInquire/DataBrokerInformation?businessID=444242","0444242","6 Concourse Pkwy, Atlanta, GA, 30328, USA","Active"
"Amerilist Inc","/online/DatabrokerInquire/DataBrokerInformation?businessID=444251","0444251","40 Ramland Rd So, Suite 203B, Orangeburg, NY, 10962, USA","Active"
"Nexxa Group","/online/DatabrokerInquire/DataBrokerInformation?businessID=444301","0444301","15841 Portofino Springs Blvd, 107, Fort Myers, FL, 33908, USA","Active"
"Dataline, Inc.","/online/DatabrokerInquire/DataBrokerInformation?businessID=444401","0444401","506 Carnegie Center Drive, Suite 105, Princeton, NJ, 08540, USA","Active"
"Veraset LLC","/online/DatabrokerInquire/DataBrokerInformation?businessID=444409","0444409","127 S Peyton St, Ste 301, Alexandria, VA, 22314, USA","Active"
"WealthFeed, Inc.","/online/DatabrokerInquire/DataBrokerInformation?businessID=444619","0444619","115 W. Broadway, New York, NY, 10013, USA","Active"
"4Eyes Inc.","/online/DatabrokerInquire/DataBrokerInformation?businessID=444765","0444765","600, Clearwater, FL, 33759, USA","Active"
"idEngine LLC","/online/DatabrokerInquire/DataBrokerInformation?businessID=445023","0445023","1309 Coffeen Ave, Suite 1200, Sheridan, WY, 82801, USA","Active"
"Crunchbase, Inc.","/online/DatabrokerInquire/DataBrokerInformation?businessID=445086","0445086","564 Market St Ste 500, San Francisco, CA, 94104, USA","Active"
"Lead411 Corporation","/online/DatabrokerInquire/DataBrokerInformation?businessID=445087","0445087","730 Evergreen Avenue, Boulder, CO, 80304, USA","Active"
"Deluxe Corporation","/online/DatabrokerInquire/DataBrokerInformation?businessID=445426","0445426","801 S Marquette Ave, Minneapolis, MN, 55402, USA","Active"
"ATTOM Data Solutions","/online/DatabrokerInquire/DataBrokerInformation?businessID=445580","0445580","530 Technology Dr., Suite 100, Irvine, CA, 92618, USA","Active"
"Biscred","/online/DatabrokerInquire/DataBrokerInformation?businessID=445794","0445794","123 William St, St 1505, New York, NY, 10038, USA","Active"
"Blue Hill Marketing Solutions, Inc. d/b/a LiftEngine","/online/DatabrokerInquire/DataBrokerInformation?businessID=445854","0445854","1 Blue Hill Plaza, Ste 1509, Pearl River, NY, 10965, USA","Active"
"Intentsify, LLC","/online/DatabrokerInquire/DataBrokerInformation?businessID=446061","0446061","1 University Avenue, Suite 2C, South Lobby, Westwood, MA, 02090, USA","Active"
"Black Pearl Group Limited","/online/DatabrokerInquire/DataBrokerInformation?businessID=446204","0446204","Level 5, 50 Customhouse Quay, Wellington, Wellington, 6011, NZL","Active"
"RecruitBot, Inc.","/online/DatabrokerInquire/DataBrokerInformation?businessID=446272","0446272","2030 Vallejo St, #205, San Francisco, CA, 94123, USA","Active"
"Datonics LLC","/online/DatabrokerInquire/DataBrokerInformation?businessID=446476","0446476","37-18 Northern Blvd, Suite 404, New York, VT, 11101, USA","Active"
"Data Management LLC","/online/DatabrokerInquire/DataBrokerInformation?businessID=446485","0446485","2701 N. Dallas Parkway, Suite 650, Plano, TX, 75093, USA","Active"
"CrawlBee Co","/online/DatabrokerInquire/DataBrokerInformation?businessID=446590","0446590","11700 Mukilteo Speedway Ste 201-2025, Mukilteo, WA, 98275, USA","Active"
"DataDojo CDP Inc.","/online/DatabrokerInquire/DataBrokerInformation?businessID=446848","0446848","6929 N. Hayden Rd., Suite C4 Unit 443, Scottsdale, AZ, 85250 - 7970, USA","Active"
"Bridg, a division of Cardlytics, Inc.","/online/DatabrokerInquire/DataBrokerInformation?businessID=446922","0446922","675 Ponce de Leon Ave NE, Suite 4100, Atlanta, GA, 30308, USA","Active"
"Anteriad, LLC","/online/DatabrokerInquire/DataBrokerInformation?businessID=446942","0446942","2 International Dr, Rye Brook, NY, 10573, USA","Active"
"Reveal Mobile","/online/DatabrokerInquire/DataBrokerInformation?businessID=446967","0446967","3344 hilsborough st #200, Raleigh, NC, 27606, USA","Active"
"US Data Corporation","/online/DatabrokerInquire/DataBrokerInformation?businessID=447294","0447294","5115 Clareton Drive, Suite 210, Agoura Hills, CA, 91301, USA","Active"
"Foo Monk LLC","/online/DatabrokerInquire/DataBrokerInformation?businessID=448181","0448181","30 N Gould St Suite 4000, Sheridan, WY, 82801, USA","Active"
"RevOptimal, LLC","/online/DatabrokerInquire/DataBrokerInformation?businessID=449204","0449204","612 Andrew Higgins Blvd, Suite 2000, New Orleans, LA, 70130, USA","Active"
"Orgio, Inc.","/online/DatabrokerInquire/DataBrokerInformation?businessID=449401","0449401","33 Irving Place, New York City, NY, 10003, USA","Active"
"MaxMind, Inc.","/online/DatabrokerInquire/DataBrokerInformation?businessID=449441","0449441","51 PLEASANT ST, # 1020, Malden, MA, 02148, USA","Active"
"Zeta Global Corp.","/online/DatabrokerInquire/DataBrokerInformation?businessID=449642","0449642","3 Park Ave., 33rd Floor, New York, NY, NY, 10016, USA","Active"
"Disqus, Inc.","/online/DatabrokerInquire/DataBrokerInformation?businessID=449645","0449645","3 Park Ave., 33rd Floor, New York, NY, NY, 10016, USA","Active"
"Converge Direct, LLC","/online/DatabrokerInquire/DataBrokerInformation?businessID=449753","0449753","25 West 39th Street, 6th Floor, New York, NY, 10018, USA","Active"
"WINR Data B.V.","/online/DatabrokerInquire/DataBrokerInformation?businessID=449922","0449922","Prins Hendrikkade 21e, Amsterdam, Amsterdam, 1012TL, NLD","Active"
"True Blue Analytics","/online/DatabrokerInquire/DataBrokerInformation?businessID=450110","0450110","919 North Market Street, Suite 950, Wilmington, DE, 19801, USA","Active"
"Focus USA","/online/DatabrokerInquire/DataBrokerInformation?businessID=450136","0450136","PO Box 1782, Paramus, NJ, 07653 - 1782, USA","Active"
"DT Client Services, LLC","/online/DatabrokerInquire/DataBrokerInformation?businessID=450203","0450203","1310 N Courthouse Rd, STE 840, Arlington, VA, 22201, USA","Active"
"Nativo, Inc.","/online/DatabrokerInquire/DataBrokerInformation?businessID=450265","0450265","222 Pacific Coast Highway, Floor 10, El Segundo, CA, 90245, USA","Active"
"Kontext","/online/DatabrokerInquire/DataBrokerInformation?businessID=450482","0450482","201 E Center St Ste 112 PMB 3745, Anaheim, CA, 92805, USA","Active"
"Steppingblocks, Inc.","/online/DatabrokerInquire/DataBrokerInformation?businessID=450631","0450631","3423 Piedmont Road NE, STE R17, Atlanta, GA, 30305, USA","Active"
"TrueData Solutions, Inc.","/online/DatabrokerInquire/DataBrokerInformation?businessID=450751","0450751","1 E Erie St, Suite 525-4083, Chicago, IL, 60611, USA","Active"
"Complete Medical Lists Inc","/online/DatabrokerInquire/DataBrokerInformation?businessID=450790","0450790","PO Box 329, 758 Main St, Franconia, NH, 03580, USA","Active"
"MediaWallah Inc","/online/DatabrokerInquire/DataBrokerInformation?businessID=450815","0450815","100 Park Ave, 16 Floor, New York, NY, 10017, USA","Active"
"Clay Labs LLC","/online/DatabrokerInquire/DataBrokerInformation?businessID=451171","0451171","111 W 19th St, 5th Floor, New York, NY, 10011, USA","Active"
"Leadspace Inc","/online/DatabrokerInquire/DataBrokerInformation?businessID=451172","0451172","530 Lytton Avenue, 2nd Floor, #2124, Palo Alto, CA, 94301, USA","Active"
"Claritas LLC.","/online/DatabrokerInquire/DataBrokerInformation?businessID=452471","0452471","8044 Montgomery Road,, Suite 455, Cincinnati, OH, 45236, USA","Active"
"Institutional Shareholder Services Inc.","/online/DatabrokerInquire/DataBrokerInformation?businessID=452555","0452555","702 King Farm Blvd., Suite 300, Rockville, MD, 20850, USA","Active"
"Trestle Solutions, Inc.","/online/DatabrokerInquire/DataBrokerInformation?businessID=452752","0452752","12819 SE 38th St, #263, Bellevue, WA, 98006, USA","Active"
"GETEMAILS LLC","/online/DatabrokerInquire/DataBrokerInformation?businessID=452964","0452964","1401 Lavaca St, #298, Austin, TX, 78701, USA","Active"
"Machintel Inc.","/online/DatabrokerInquire/DataBrokerInformation?businessID=452981","0452981","4275 Executive Sq, Ste 200, La Jolla, CA, 92037, USA","Active"
"Cengage Learning, Inc.","/online/DatabrokerInquire/DataBrokerInformation?businessID=453432","0453432","5191 Natorp Blvd, Mason, OH, 45040, USA","Active"
"Klarifi","/online/DatabrokerInquire/DataBrokerInformation?businessID=453483","0453483","Rådhuspladsen 16, Copenhagen V, Denmark, 1550, DNK","Active"
"BB Direct Inc","/online/DatabrokerInquire/DataBrokerInformation?businessID=453493","0453493","PO Box 151261, CAPE CORAL, FL, 33915, USA","Active"
"Schmerms LLC","/online/DatabrokerInquire/DataBrokerInformation?businessID=453626","0453626","3317 S Higley Rd Ste 114-172, Gilbert, AZ, 85297, USA","Active"
"Zeotap GmbH","/online/DatabrokerInquire/DataBrokerInformation?businessID=453839","0453839","c/o WeWork Stresemannstrasse 123, Berlin, Berlin, 10963, DEU","Active"
"InfoPay, Inc","/online/DatabrokerInquire/DataBrokerInformation?businessID=454348","0454348","227 Lewis Wharf, Boston, MA, 02110, USA","Active"
"Nymblr, Inc. d.b.a. Nimbler","/online/DatabrokerInquire/DataBrokerInformation?businessID=454518","0454518","501 Union Street, Ste 400, Nashville, TN, 37219, USA","Active"
"Economic Modeling, LLC","/online/DatabrokerInquire/DataBrokerInformation?businessID=454520","0454520","232 N Almon St, Moscow, ID, 83843, USA","Active"
"Kloudend, Inc.","/online/DatabrokerInquire/DataBrokerInformation?businessID=454524","0454524","1887 Whitney Mesa Dr #4080, Henerson, NV, 89014, USA","Active"
"Direct Marketing Solutions, Inc.","/online/DatabrokerInquire/DataBrokerInformation?businessID=454830","0454830","8534 NE Alderwood Road, Portland, OR, 97220, USA","Active"
"JMR Media Consulting, Inc.","/online/DatabrokerInquire/DataBrokerInformation?businessID=455049","0455049","8212 NW 120th Way, Parkland, FL, 33076, USA","Active"
"FanSpoKO, LLC","/online/DatabrokerInquire/DataBrokerInformation?businessID=455080","0455080","865 NJ-33 Business, Ste 3-176, Freehold, NJ, 07728, USA","Active"
"Advantage Credit, Inc.","/online/DatabrokerInquire/DataBrokerInformation?businessID=455347","0455347","32065 Castle Court, Suite 300, Evergreen, CO, 80439, USA","Active"
